temperature,humidity,pressure,wind_speed,sensor_1,sensor_2,sensor_3,sensor_4
21.14,52,1029,5,60.72,306.24,122.6,-29.12
35.33,73,1017,23,35.95,4.83,756.58,-21.36
34.04,50,1024,22,64.18,132.8,767.44,-15.21
26.63,66,1018,22,76.2,474.95,764.95,-31.09
33.51,46,1022,9,13.0,252.85,255.82,21.88
27.92,88,1003,24,23.74,19.19,993.4,41.84
35.13,54,1004,22,65.75,328.54,245.48,42.1
29.08,50,1008,23,86.37,335.44,560.03,-8.84
28.25,41,1022,15,73.47,349.88,520.08,6.8
38.69,50,997,8,70.5,456.01,310.83,23.93
25.02,85,1023,20,29.69,328.76,208.6,-27.6
22.41,80,1016,18,51.91,343.17,732.68,-48.9
31.69,84,1019,5,46.46,92.52,391.56,-42.22
39.39,80,1013,21,67.93,19.19,536.58,-16.95
27.56,64,1021,9,29.04,421.64,246.22,-34.98
21.24,54,1025,21,34.24,385.18,991.97,-34.26
26.79,41,1026,11,35.58,203.29,198.8,-23.78
30.12,61,992,24,20.73,452.28,150.26,10.61
23.24,49,1026,14,29.64,432.44,177.81,29.96
33.16,75,1029,14,87.46,230.12,209.77,-44.33
39.95,45,990,23,10.27,301.63,610.87,-29.59
29.03,71,992,20,65.11,3.04,455.95,48.11
27.09,52,1016,15,12.47,493.2,989.01,25.63
28.01,71,1021,20,96.71,201.3,563.0,22.14
22.3,75,1021,7,22.51,336.82,839.89,3.48
37.67,41,1006,7,60.07,174.61,628.66,40.17
28.3,52,1024,7,54.8,475.29,190.65,-21.6
27.75,81,1021,9,92.0,52.36,715.62,-17.01
33.19,46,1007,20,59.4,416.8,910.8,-3.73
28.84,71,1025,6,62.08,478.61,742.21,-24.39
32.96,76,1017,7,15.21,43.07,355.04,-36.36
21.23,75,1028,17,27.76,20.29,506.73,10.51
36.27,68,1029,24,1.31,422.64,709.94,-47.56
38.81,78,1025,5,98.35,42.79,796.37,-23.8
32.98,81,996,19,17.36,186.48,461.61,6.56
39.09,50,1021,19,42.46,327.42,939.85,1.25
23.03,51,1000,19,0.49,479.54,971.48,7.43
29.55,89,1017,15,37.79,79.34,234.36,42.82
32.04,75,1015,8,61.66,288.48,190.04,-41.51
31.63,66,1003,10,97.63,167.12,363.66,39.02
28.03,66,1014,21,86.39,341.95,961.48,-0.37
26.76,69,1012,10,73.77,441.52,405.45,-41.03
22.54,40,1004,21,73.19,477.69,628.55,-41.13
27.83,65,1020,17,41.86,489.84,756.68,10.67
23.25,74,1019,20,33.97,415.86,848.2,-8.96
34.69,47,1018,16,72.47,367.22,560.2,-9.8
24.18,67,1018,16,98.76,159.06,901.46,-26.03
21.17,43,1000,9,42.21,152.09,254.22,-40.03
31.05,70,1008,13,70.52,314.9,670.07,-6.27
31.9,51,1024,20,88.9,303.3,438.91,23.0
37.44,56,1008,17,99.88,230.93,975.36,21.23
31.54,76,1002,23,55.7,493.62,480.92,-5.15
26.91,88,1014,7,85.8,85.82,769.82,-49.76
36.06,57,1028,15,39.74,474.46,351.61,46.53
30.81,73,999,10,98.97,250.8,362.14,7.77
21.59,61,997,7,97.02,308.69,905.83,34.7
31.32,87,996,24,39.91,234.77,218.4,-4.0
38.16,51,1013,9,58.32,166.97,563.38,-41.01
27.93,80,1026,19,2.94,90.27,611.38,0.3
25.93,74,1019,23,15.25,111.74,801.46,11.62
22.87,52,1007,7,13.51,363.5,488.21,-16.75
23.03,65,999,10,83.35,332.16,866.04,9.61
28.66,73,994,17,14.79,288.79,586.84,7.51
31.91,52,1025,18,35.54,69.83,468.07,5.02
21.61,87,1028,6,34.55,0.42,455.52,34.61
38.79,42,1018,8,70.52,70.52,714.13,-47.5
35.1,75,998,8,36.59,338.29,496.87,2.19
31.73,77,1025,21,3.28,389.26,153.13,39.88
36.57,87,1022,24,93.95,419.67,827.03,36.67
21.6,74,1021,5,92.69,79.95,270.19,-1.27
29.54,81,999,8,23.78,375.94,794.84,-23.64
32.6,44,1007,15,67.86,216.35,160.61,42.83
36.57,76,1006,11,12.47,33.03,256.35,13.57
35.67,89,999,11,57.37,192.87,438.52,-41.41
25.54,62,991,12,69.6,257.21,928.47,47.19
38.82,83,1003,11,22.7,139.03,278.73,39.32
22.49,73,1010,7,34.59,120.98,736.54,14.18
37.5,46,1022,21,68.32,120.99,750.58,-29.32
39.42,67,994,22,26.87,127.25,568.11,12.65
23.54,70,1023,6,71.9,20.29,622.23,-44.35
34.44,80,1000,21,41.18,274.57,319.75,-35.99
20.81,49,1002,18,17.45,267.25,500.42,5.3
28.11,76,1018,16,18.14,426.65,985.01,19.32
30.33,86,1000,18,76.21,177.24,587.38,-8.19
31.61,74,1027,18,50.14,424.3,646.22,-7.57
38.72,64,997,24,75.8,495.01,861.5,-19.49
33.45,89,1022,19,86.69,305.41,982.5,-6.29
29.63,45,1021,18,47.23,257.05,473.23,-29.93
36.19,77,995,23,46.6,96.91,953.55,-36.21
39.01,76,991,11,61.16,343.16,248.02,-19.61
20.44,84,1018,12,9.39,335.71,421.46,9.39
39.65,70,1024,18,55.01,475.42,904.34,-32.1
21.72,63,1021,10,8.2,206.8,548.37,20.44
36.29,68,1011,14,90.3,374.66,193.39,-14.6
25.61,74,993,16,25.74,426.19,518.73,13.11
22.64,76,1029,5,93.99,28.94,395.68,43.0
28.8,74,1023,20,12.95,389.29,256.68,37.16
32.88,41,1015,13,5.08,301.0,974.41,-49.29
27.62,54,1023,23,4.11,101.42,327.82,-22.84
21.09,83,994,13,41.3,430.93,360.45,10.04
31.99,40,1024,8,56.67,310.06,830.68,49.53
38.05,64,1028,7,28.11,223.82,903.02,-46.1
27.66,49,1025,11,17.78,155.48,545.62,42.42
24.33,73,1004,22,75.07,73.7,300.96,5.45
28.85,79,1026,14,62.59,240.89,640.67,-35.6
20.97,44,1000,17,31.03,454.96,924.9,-16.13
36.41,57,1008,5,45.19,197.36,827.78,-1.76
36.53,71,1000,17,64.73,422.85,592.51,14.39
31.76,64,1020,11,71.03,320.65,222.2,33.79
27.06,41,991,20,99.05,470.08,539.81,-16.08
36.0,70,1014,14,8.33,101.19,565.17,10.16
31.09,71,1020,15,29.94,252.07,404.13,-6.88
36.52,60,1026,18,43.5,360.53,756.58,-40.27
32.63,57,998,5,22.13,329.94,418.89,29.12
35.69,84,999,19,27.62,35.88,667.08,-21.87
31.97,48,990,22,36.97,159.46,561.87,-32.38
28.28,62,1010,16,74.45,396.95,784.93,24.82
39.16,77,1020,17,37.71,30.88,855.33,-1.6
30.82,62,1011,12,5.38,158.74,161.15,48.93
32.1,55,1029,24,78.2,342.1,588.54,-29.25
24.41,54,990,15,99.38,252.49,458.5,42.48
32.51,63,1029,22,16.01,195.58,471.23,-42.14
31.43,86,1017,17,79.64,116.04,903.53,-18.54
23.7,80,992,12,62.36,192.18,141.94,-30.23
21.19,77,1005,22,87.23,338.6,122.86,49.5
32.09,55,997,9,12.11,208.88,845.65,-19.47
35.27,82,1013,24,85.14,428.23,811.82,-20.35
30.47,60,993,20,29.86,498.03,534.3,-6.78
24.54,65,1027,17,44.47,200.53,294.88,37.52
33.33,84,996,24,75.91,462.22,961.97,4.86
21.6,74,990,20,1.91,479.47,442.15,-42.16
28.84,84,1001,14,41.15,203.3,442.56,25.13
23.27,65,994,13,53.49,280.36,231.55,-3.05
23.69,87,1022,12,97.81,225.96,730.98,-17.67
24.05,75,1014,7,54.75,121.58,961.86,-1.58
27.73,42,1014,19,11.94,467.89,440.32,4.11
21.02,65,1015,8,1.86,426.98,730.54,-34.13
27.96,87,1010,23,78.47,442.48,907.9,28.37
30.23,46,1019,13,62.72,49.68,899.19,38.87
29.67,62,1019,24,74.83,216.39,801.0,-3.1
27.66,80,1013,19,70.57,493.53,968.14,21.28
36.78,58,1024,16,26.5,481.51,348.09,45.93
22.91,52,1007,10,1.56,380.72,333.87,-24.69
30.11,62,1008,7,2.72,340.8,360.5,-42.66
21.24,40,1008,6,42.17,400.27,650.15,33.11
21.42,45,998,17,92.92,310.45,199.36,1.16
31.48,47,992,20,13.18,138.49,747.34,-47.2
31.32,77,1007,15,49.76,19.89,956.71,-19.21
37.56,67,1025,15,38.22,192.83,719.44,-0.62
31.16,67,1013,8,99.57,232.91,151.06,10.24
39.2,55,997,7,34.42,338.13,758.7,21.41
20.97,71,1011,9,16.24,485.71,808.76,15.34
21.96,62,1012,20,38.63,370.88,626.6,-28.85
20.88,45,997,14,36.58,121.56,598.2,-25.33
23.71,46,1026,23,37.06,113.5,608.92,25.48
30.83,46,1008,21,67.14,10.53,186.73,26.07
32.91,48,999,10,66.28,272.11,739.35,39.67
20.91,65,1009,23,85.08,427.96,349.36,32.3
38.92,86,1016,16,91.96,273.56,967.22,-36.18
36.84,58,994,16,35.21,304.77,467.87,38.32
25.93,66,1009,12,63.0,255.13,666.95,-36.85
21.54,80,991,20,70.13,80.04,717.87,0.2
23.4,52,1005,23,64.67,44.89,520.83,42.52
22.54,60,1020,12,53.99,98.12,921.15,-3.61
22.47,81,1006,8,74.75,119.94,280.16,-18.19
30.37,67,1011,9,61.85,297.74,451.34,-48.65
24.92,43,1005,20,68.94,389.88,783.59,1.28
27.16,47,1000,5,54.79,462.34,862.44,-1.19
39.79,72,1000,9,11.88,403.82,301.02,39.75
33.69,54,990,9,71.4,359.62,689.46,47.83
38.98,46,1017,20,81.38,67.75,342.9,-13.93
22.85,45,1016,15,16.15,422.08,250.7,-14.64
27.64,89,993,10,96.68,4.72,115.43,-21.72
31.09,55,1009,22,11.53,331.63,591.99,22.38
21.54,41,995,12,10.03,155.71,615.77,-27.07
20.08,64,1002,20,68.78,340.8,343.13,-16.54
33.41,58,1010,17,21.56,350.47,736.49,-9.23
32.84,76,1020,5,69.33,239.35,512.76,40.31
28.22,44,1021,14,35.78,305.62,101.78,-18.41
29.79,59,1001,8,31.49,204.57,779.05,45.42
28.31,62,1029,6,60.92,304.3,402.32,24.54
20.48,54,1012,16,91.48,239.93,527.61,-23.93
26.71,48,1025,8,62.97,2.78,168.82,3.91
23.54,46,1021,10,23.79,184.06,237.92,22.17
21.97,76,1028,18,16.9,106.65,311.68,6.61
39.13,42,1027,5,36.34,423.27,868.72,-8.38
31.99,63,1028,22,44.1,364.62,313.95,37.27
34.57,60,1013,16,90.9,196.02,488.93,30.25
26.31,69,997,16,85.28,281.74,510.18,-14.39
27.86,57,1021,10,98.8,446.58,620.48,-44.17
24.74,55,1013,9,15.84,256.6,576.62,11.73
21.94,84,994,15,12.11,258.9,778.71,-13.95
23.58,89,1001,21,31.76,91.27,235.85,14.35
35.95,56,1021,16,73.57,424.86,713.53,41.02
33.55,88,990,6,69.87,49.09,916.58,3.03
30.94,66,1024,10,28.37,228.95,378.16,14.63
29.5,83,1021,18,42.84,457.35,895.35,28.42
38.45,49,1004,5,18.68,302.45,944.68,-44.49
21.45,59,1023,6,59.54,347.84,881.4,5.26
25.61,86,1023,9,67.91,57.81,750.5,-26.3
27.0,60,997,5,84.49,331.61,117.38,26.64
35.65,54,1004,17,1.63,215.33,964.98,-1.8
39.85,50,991,5,2.67,179.28,246.54,-10.48
24.81,49,1014,24,86.48,220.46,311.28,21.16
37.49,53,1003,11,43.5,213.47,107.2,-22.77
36.61,84,1014,20,62.05,105.91,908.82,-32.69
24.49,87,991,20,12.73,425.19,194.22,-7.95
27.99,87,1016,13,23.83,419.14,708.21,-29.76
28.19,48,1006,9,65.17,158.98,255.67,17.66
39.56,84,997,14,35.91,494.08,595.05,-10.5
23.62,85,997,12,54.32,297.89,971.14,-7.29
35.98,69,1013,24,18.29,181.14,716.9,-23.94
26.68,54,1022,11,15.35,373.34,278.0,42.95
34.62,56,1017,7,19.22,494.55,863.21,-34.07
28.4,71,1003,11,88.69,412.48,300.12,-45.54
31.57,72,998,9,81.74,427.09,652.24,-0.54
36.65,55,1006,6,59.89,338.55,561.28,-4.13
36.08,58,1027,20,63.59,47.29,337.27,18.42
37.33,41,1027,5,20.18,75.01,824.73,-26.95
21.19,43,992,11,92.79,384.8,519.71,14.45
33.84,44,1000,6,72.53,334.52,629.94,-39.03
22.8,77,1012,23,62.57,407.27,115.59,-14.48
28.32,47,1027,14,83.84,109.16,312.15,9.05
30.97,79,1008,12,79.38,210.8,671.07,-3.39
28.05,63,997,10,80.31,287.08,848.5,-28.27
30.39,70,997,10,64.13,32.46,295.12,-3.11
39.93,60,1007,23,98.58,311.1,349.74,39.81
22.7,53,1011,23,64.49,168.06,496.69,37.01
33.51,46,996,8,57.21,16.5,974.43,-33.4
27.92,42,1009,23,85.18,277.91,418.38,33.64
22.66,65,998,10,23.59,418.32,813.27,-4.21
23.17,67,1029,11,54.96,116.44,285.62,30.82
38.99,83,1027,12,87.8,301.24,165.39,-27.63
37.59,58,992,15,70.76,31.17,724.74,23.7
38.14,52,1016,18,52.86,479.13,109.0,4.0
39.83,40,1020,15,93.26,128.92,765.41,-15.7
24.17,78,990,17,76.92,450.46,417.83,-28.5
27.11,77,1001,17,93.94,438.36,426.13,37.56
33.38,48,1000,18,58.63,25.76,392.16,-27.08
29.68,60,996,23,81.72,117.1,208.67,41.34
28.37,40,1002,24,35.23,7.31,858.75,25.18
27.16,47,1027,23,93.94,140.58,142.58,37.34
31.88,61,1023,6,18.59,342.74,616.98,38.58
31.51,65,1018,6,47.83,219.3,949.82,1.74
23.23,67,996,15,40.95,247.98,601.64,20.52
29.43,56,1022,11,92.7,209.37,695.0,28.55
31.07,60,1025,24,49.21,228.22,781.25,27.65
31.41,67,1026,24,5.61,309.39,461.21,7.28
24.2,57,1001,10,21.06,218.75,983.89,0.23
34.85,72,991,15,39.6,300.18,466.13,-29.42
20.5,68,992,10,84.85,356.43,427.16,41.01
27.1,70,1012,13,86.72,411.74,396.88,21.32
35.6,51,1017,17,82.8,233.19,127.52,-17.88
31.28,85,1011,13,20.17,110.79,436.62,-24.57
25.22,58,1001,19,76.43,450.97,563.63,-35.65
33.9,72,1023,19,19.07,247.15,649.57,9.05
31.35,69,1007,5,38.41,401.57,822.44,0.88
35.92,45,1022,14,7.07,289.48,416.67,-4.62
34.7,59,1026,7,90.72,469.26,169.36,4.39
32.2,72,1008,15,17.03,474.08,308.33,37.09
29.76,68,1025,8,56.33,460.3,426.35,-21.26
22.66,88,1013,15,87.93,334.46,738.98,-40.91
25.23,74,1022,20,50.58,103.15,749.09,6.52
28.38,65,1014,14,4.4,12.69,478.93,-45.52
31.99,62,991,12,74.64,416.97,691.06,-12.3
30.27,76,995,20,84.96,469.55,867.41,2.62
25.76,66,990,17,74.18,427.7,475.64,42.55
20.13,87,1010,13,99.5,132.8,230.35,-29.53
29.92,87,1007,24,45.85,450.78,304.37,-14.28
25.71,62,1002,22,40.72,375.14,443.4,-25.99
34.69,77,1002,12,80.44,493.21,510.94,49.88
20.48,89,1008,14,6.67,378.54,581.54,41.06
31.7,89,1023,11,88.2,491.38,477.46,-27.56
38.83,69,1004,16,46.92,389.54,286.29,21.8
23.49,88,995,8,32.16,50.81,935.04,-31.16
29.43,82,1011,12,70.56,279.27,632.66,5.21
21.83,81,992,6,44.28,35.78,286.39,36.86
32.51,57,1023,16,22.86,19.59,285.28,38.52
31.01,89,1027,10,67.11,409.75,428.9,-32.87
28.15,69,1020,10,16.89,224.75,428.16,17.61
30.43,58,1012,24,66.56,129.08,539.57,-10.88
37.93,84,990,12,50.0,490.23,940.0,49.65
23.93,81,992,11,69.82,226.92,550.09,8.01
20.45,82,995,11,43.87,265.63,842.07,-0.75
37.23,40,1017,24,87.14,346.09,926.88,43.99
31.54,84,995,17,99.47,464.14,779.59,44.39
37.81,43,1015,16,60.67,462.98,264.28,14.67
31.94,56,1014,9,90.95,407.19,121.98,-12.12
36.2,76,998,6,70.08,364.5,520.91,-42.5
28.59,45,1004,9,32.84,470.84,400.06,16.07
35.0,79,1022,7,80.12,116.54,408.56,19.2
38.26,88,1023,10,18.29,163.84,807.9,-8.66
31.44,83,1011,8,93.74,1.41,818.39,-37.87
23.62,89,1006,22,51.17,198.26,215.36,37.35
25.38,80,996,23,74.83,88.8,537.0,41.05
23.97,70,1006,19,1.88,105.66,841.58,22.66
24.94,77,995,15,78.39,338.96,583.53,30.01
26.13,61,1004,13,49.34,141.27,288.24,-21.28
31.1,60,994,19,63.87,459.61,249.24,-15.67
31.76,61,994,17,12.58,179.92,509.63,17.68
28.53,84,1028,9,23.22,420.19,191.85,14.45
32.31,74,1014,21,54.73,233.01,273.94,-47.16
21.63,68,1008,5,41.44,218.33,657.37,-21.05
21.76,63,1029,24,66.7,281.76,836.68,-14.01
23.44,56,1020,21,59.72,380.03,340.0,-20.0
30.36,75,991,20,41.44,51.5,689.49,-34.54
24.28,84,1011,17,34.74,298.22,909.12,-24.67
25.67,89,997,16,49.19,106.63,716.84,-8.31
28.01,62,1018,24,56.53,137.92,637.66,-46.38
36.24,49,1002,15,69.07,80.58,488.08,2.4
20.28,68,997,8,26.01,259.01,219.98,-44.92
32.99,76,1000,16,57.24,361.68,372.18,-38.64
33.38,66,1014,12,26.76,256.13,619.01,37.93
35.97,59,1007,5,24.73,467.82,144.3,-22.07
38.66,51,1006,22,52.9,11.11,310.61,46.25
20.4,77,1023,19,3.57,404.08,860.94,22.39
23.08,45,1004,18,5.93,478.76,818.26,-20.91
37.72,65,1011,6,76.13,399.29,171.78,-17.34
29.17,63,1023,22,92.62,322.21,564.27,-25.42
31.29,85,1006,13,2.26,280.25,286.04,26.62
33.26,41,998,24,98.4,395.59,138.49,38.07
33.58,43,992,17,78.93,460.33,936.19,-4.74
38.63,69,1000,7,69.08,463.5,521.76,27.9
39.94,41,1007,13,24.75,368.29,553.54,-19.96
34.4,71,1017,17,11.04,415.57,391.73,3.97
25.74,45,1004,20,91.63,32.91,299.27,-6.7
37.6,40,1003,15,37.92,204.63,157.71,10.9
20.98,81,1018,6,45.24,392.88,168.7,24.64
24.62,62,1023,19,68.86,9.24,547.84,7.05
37.95,68,1017,9,72.59,222.78,244.56,29.95
25.12,47,1001,10,92.92,2.51,136.62,23.45
24.41,82,991,10,61.14,287.42,909.84,39.86
22.76,63,1002,17,45.31,4.52,541.78,29.59
37.18,52,1027,6,95.38,167.83,234.97,-25.16
30.0,51,1027,8,59.21,203.17,399.32,23.95
33.5,44,991,8,26.88,82.59,192.37,-39.74
24.78,58,1000,23,56.69,45.23,317.9,-28.41
35.16,57,993,23,82.17,229.44,367.3,-31.12
35.2,54,991,6,59.79,2.3,667.14,2.5
26.25,51,1015,19,44.3,274.07,393.36,-41.85
28.21,85,1016,13,31.65,65.31,746.32,29.7
24.19,50,1015,14,32.16,374.81,489.13,-39.87
39.53,44,1010,18,35.51,487.37,471.81,-35.66
32.91,58,1019,11,92.52,160.4,296.75,5.4
38.69,41,1007,19,14.76,54.7,473.89,45.53
26.07,75,1020,23,92.87,261.1,217.18,7.6
35.64,48,1001,10,23.04,470.56,923.92,-30.88
35.32,47,1018,22,14.19,162.0,290.44,-15.56
33.83,70,997,17,86.07,295.69,159.33,22.2
39.31,86,992,22,11.68,172.78,368.94,-4.23
27.87,69,1008,10,84.31,73.71,117.35,-49.68
22.61,53,1025,21,8.6,171.56,885.93,-7.62
33.43,62,996,14,12.93,78.89,539.6,15.61
34.59,46,995,17,98.19,59.09,525.03,-4.68
31.5,60,1004,22,95.97,370.6,297.7,6.14
24.14,47,1029,17,51.71,206.54,713.77,-22.99
30.09,43,1014,18,54.35,44.97,771.89,6.03
26.24,47,1017,11,57.92,238.6,392.16,-49.66
28.55,80,1021,22,97.23,361.99,334.8,-40.05
32.9,50,990,16,10.97,486.74,635.26,-12.09
34.9,63,1024,17,1.63,171.13,199.5,23.32
24.64,48,1015,12,93.36,448.83,509.07,-44.62
28.11,56,1026,16,20.98,406.33,470.71,-45.83
25.38,57,1028,8,78.26,498.36,578.72,-22.8
23.97,60,1012,16,59.35,414.81,127.57,25.27
35.67,70,1008,14,37.84,218.84,838.36,17.64
38.19,48,1016,8,59.67,141.3,553.81,-46.01
27.4,84,999,5,31.56,426.89,806.38,37.47
35.03,73,1024,17,23.43,375.57,348.75,30.27
37.94,56,1027,22,86.87,319.73,912.9,-38.05
36.92,60,997,8,28.37,1.55,587.99,-1.81
23.66,62,1000,11,32.32,394.56,351.6,-26.97
39.13,83,1000,7,59.75,487.22,457.55,-2.41
27.53,75,1028,24,33.14,281.34,655.9,-20.71
26.78,73,1003,22,89.87,391.17,213.63,-11.73
21.25,49,1020,12,8.62,130.28,925.98,47.29
29.72,69,1018,7,17.32,344.09,611.78,43.62
22.18,75,997,10,93.62,287.61,842.75,-39.99
24.97,71,1007,6,61.76,237.26,134.66,-27.92
26.34,66,1005,21,68.87,139.84,519.29,-14.28
36.18,40,1009,12,63.74,396.58,784.79,12.18
37.51,56,1028,11,86.64,297.8,200.59,12.9
26.05,83,1001,8,21.44,383.32,981.09,19.49
37.17,48,1002,20,31.69,291.29,786.43,36.75
37.14,57,1020,18,92.78,441.26,855.24,39.73
35.29,61,1019,13,52.72,147.54,489.01,41.6
22.93,69,1007,9,92.25,251.11,973.35,-26.63
33.81,50,1019,13,35.44,16.01,539.21,-36.69
38.9,81,1019,22,88.13,109.67,610.76,-33.71
33.65,81,1023,11,89.75,128.28,286.28,-41.94
26.63,78,1001,24,31.57,62.51,874.72,24.8
30.01,54,1005,16,90.77,94.2,658.09,-31.63
32.91,87,1025,24,32.13,143.4,134.36,22.19
30.21,75,1014,7,94.86,479.6,377.05,28.99
22.4,51,1013,10,26.63,312.13,689.33,-46.55
26.24,86,1008,15,88.5,460.1,616.57,1.86
36.05,65,1010,24,36.39,201.84,425.23,16.67
37.23,88,1020,12,21.66,49.22,823.41,36.44
22.75,45,1018,15,81.01,216.32,847.42,-22.21
39.05,74,1019,13,3.44,150.96,250.65,-10.86
26.58,84,1013,6,83.58,251.62,924.24,29.08
33.25,41,1027,17,12.42,59.76,528.2,-34.99
35.04,62,993,24,51.58,405.14,335.24,9.97
36.24,43,992,17,81.3,379.12,873.85,28.75
38.91,77,1016,13,41.79,154.85,582.15,39.31
26.26,82,1025,5,23.06,113.16,159.98,-26.5
37.17,42,1000,15,90.72,174.48,228.38,-21.69
22.63,81,1000,12,83.96,424.8,700.87,47.67
34.1,48,999,19,65.86,62.01,425.33,16.86
34.84,58,1022,6,60.33,280.75,384.01,-35.87
33.55,41,1011,23,29.44,345.14,520.64,14.07
25.05,58,997,6,81.98,488.47,926.93,-46.89
37.46,40,1014,7,86.97,65.53,561.51,-19.21
23.38,46,997,6,65.14,462.68,168.65,-15.04
21.07,49,1014,16,86.49,41.66,743.5,-40.23
34.35,89,1013,16,43.9,389.52,105.3,-21.73
29.51,44,1026,15,7.12,292.58,665.05,41.04
36.98,79,1007,15,44.62,84.78,589.62,24.74
27.67,46,1014,8,78.37,264.89,779.39,24.1
23.37,77,1025,17,58.39,224.54,704.41,-17.79
36.73,49,1014,10,52.32,25.08,204.96,-23.47
30.98,63,1001,19,66.59,389.9,760.6,6.02
23.78,45,995,15,45.89,302.8,312.08,23.99
34.41,83,990,13,99.29,199.18,986.17,-16.31
30.22,81,1013,19,56.49,409.07,780.03,-25.79
32.09,78,1012,15,29.75,258.51,716.18,26.29
29.22,46,1017,24,73.27,123.82,398.51,-22.57
36.57,69,1028,9,44.22,182.7,420.4,24.06
36.59,87,993,19,2.06,458.75,488.16,11.28
34.19,66,992,14,56.79,89.91,539.82,23.67
22.11,72,1029,15,16.11,124.25,629.62,-18.09
36.78,42,1027,8,98.85,446.54,811.57,-44.69
33.42,78,994,17,99.18,45.71,606.9,-16.21
33.94,43,1008,23,60.59,194.19,204.03,13.3
27.26,76,997,17,60.71,371.86,174.05,38.36
37.59,44,992,9,69.33,341.07,725.16,16.68
34.51,77,1017,21,79.98,395.94,139.71,-29.27
22.25,70,1022,22,72.68,157.12,740.98,49.39
28.16,79,1015,10,78.33,296.03,256.06,-9.8
37.73,84,1012,9,54.81,158.36,257.51,33.37
20.94,61,1021,10,31.98,423.08,750.45,-21.48
39.23,80,995,6,14.5,115.65,254.68,-39.59
33.58,47,1007,21,54.09,361.73,354.6,21.55
32.63,71,1009,21,98.42,453.36,593.75,39.6
25.41,55,1007,24,50.93,228.97,280.09,29.33
24.98,53,1005,9,11.18,139.35,481.26,-36.77
38.84,87,1006,7,26.89,78.9,625.71,-10.61
25.97,84,1016,9,5.76,41.4,871.07,32.97
35.51,75,1010,21,9.84,194.64,276.39,27.21
27.86,45,1017,18,0.33,138.65,456.63,-28.04
22.79,54,994,24,38.73,57.25,457.71,-5.41
20.21,50,991,5,36.51,472.51,447.53,-40.59
30.89,65,1018,14,75.73,314.59,107.41,2.58
39.52,60,1009,14,40.75,16.03,957.9,-30.51
27.38,56,1029,5,76.77,0.49,531.62,-10.38
27.14,66,996,22,59.39,472.19,285.9,38.2
26.88,70,994,19,76.55,421.31,212.47,-14.35
30.41,53,998,13,60.99,11.97,363.09,29.64
28.81,72,1000,18,84.99,199.77,294.97,-31.21
37.6,41,993,24,25.62,92.05,790.52,-49.97
30.11,62,1011,22,70.67,106.42,516.13,-26.28
30.16,77,1018,9,32.44,59.16,852.19,44.51
22.77,76,998,18,90.13,277.32,905.23,47.28
39.65,65,1020,20,29.15,169.47,462.99,44.97
25.0,41,1006,12,41.52,478.43,332.34,-23.55
21.47,75,994,9,89.03,195.63,132.33,21.62
33.26,66,1001,8,26.15,75.55,325.13,2.8
31.91,52,1015,8,97.94,233.83,946.48,41.79
28.3,43,1024,19,56.78,8.36,901.72,8.79
28.44,63,997,22,97.5,56.32,383.94,9.07
35.7,63,1004,5,96.82,236.65,914.24,8.0
23.91,50,1017,10,65.53,337.07,508.97,-6.08
36.41,79,1009,23,70.35,46.82,165.63,40.03
32.97,56,1001,18,84.13,438.71,935.36,44.1
28.38,78,993,20,56.04,400.88,826.69,32.49
29.16,62,1015,15,28.42,314.3,488.22,-10.88
25.13,78,990,22,86.55,383.87,117.47,-29.82
35.04,75,990,8,3.43,138.61,446.33,-13.26
30.26,75,1015,17,58.69,156.13,568.57,27.43
26.42,82,1029,13,51.9,326.19,332.22,-34.3
31.92,44,1015,15,98.98,32.8,295.28,43.95
39.91,69,996,17,80.83,318.37,465.94,32.55
28.71,46,1005,9,76.81,206.61,717.78,36.12
38.41,85,991,11,35.8,16.74,857.93,-19.45
26.9,41,1028,11,95.86,160.67,492.42,31.38
21.09,79,1018,9,73.15,266.6,818.82,46.64
24.08,69,1007,17,0.36,386.54,676.4,-25.22
28.37,81,994,7,83.13,375.0,128.28,0.73
24.39,68,1006,18,71.46,84.75,261.01,23.22
20.0,85,1011,12,34.65,74.2,108.8,-27.22
38.3,54,1019,6,7.2,354.67,653.78,-29.28
36.88,50,1001,24,5.6,340.03,119.77,-5.16
34.85,46,1021,6,61.64,14.82,455.82,-42.53
23.36,58,1022,8,13.21,142.18,663.16,26.81
22.41,69,1015,9,1.35,168.25,874.68,-21.47
21.35,77,1028,10,44.29,112.47,951.26,15.85
34.48,46,1011,5,88.56,128.7,645.7,1.94
38.58,75,1011,21,72.9,420.79,596.52,30.56
28.61,53,1020,22,46.6,13.16,517.37,-40.07
22.38,63,994,9,34.93,142.47,740.36,-43.79
30.25,44,1001,21,63.77,79.93,132.7,40.62
26.98,50,1009,16,92.09,340.81,142.28,-10.17
27.5,87,1005,12,78.14,242.87,849.83,4.05
32.43,78,1009,17,16.66,221.03,174.57,-26.57
34.37,66,1001,17,73.24,404.7,643.05,-42.82
22.21,65,1025,19,86.56,255.54,339.61,-46.22
20.71,55,1027,9,80.07,435.14,430.55,5.7
39.89,89,1019,22,14.73,467.34,776.23,-46.43
24.65,48,1019,13,23.52,493.3,694.69,-41.08
21.08,47,993,6,86.01,358.63,656.25,-39.73
23.8,70,1005,7,39.69,43.45,826.57,5.1
